date,auteur,titre,fabula,canon
2001,richard millet,la voix d alto,True,non_canon
2001,patrick modiano,la petite bijou,True,non_canon
2001,guillaume musso,skidamarink,False,non_canon
2001,amelie nothomb,cosmetique de l ennemi,True,non_canon
2001,grillet alain robbe,la reprise,True,canon
2001,jean christophe rufin,rouge bresil,False,canon
2001,claude simon,le tramway,True,non_canon
2001,fred vargas,pars vite et reviens tard,False,non_canon
2002,henri calet,poussieres de la route,False,non_canon
2002,françoise chandernagor,la chambre,False,non_canon
2002,didier daeninckx,leurre de verite et autres nouvelles,True,non_canon
2002,philippe djian,ça c est un baiser,False,non_canon
2002,annie ernaux,l occupation,True,non_canon
2002,laurent gaude,la mort du roi tsongor,False,canon
2002,anna gavalda,je l aimais,False,non_canon
2002,christian oster,dans le train,False,non_canon
2002,olivier rolin,tigre en papier,True,non_canon
2002,michel tournier,journal extime,True,non_canon
2002,fred vargas,coule la seine,False,non_canon
2002,antoine volodine,dondog,True,non_canon
2003,christine angot,peau d ane,True,non_canon
2003,frederic beigbeder,windows on the world,False,canon
2003,pierre bergounioux,back in the sixties,True,non_canon
2003,didier daeninckx,je tue il,True,non_canon
2003,didier daeninckx,la route du rom,True,non_canon
2003,marie darrieussecq,white,True,non_canon
2003,jean echenoz,au piano,True,non_canon
2003,alice ferney,dans la guerre,False,non_canon
2003,jean christophe grange,l empire des loups,False,non_canon
2003,jacques jouet,mon bel autocar,False,non_canon
2003,pierre jourde,pays perdu,False,non_canon
2003,richard millet,le renard dans le nom,True,non_canon
2003,richard millet,ma vie parmi les ombres,True,non_canon
2003,patrick modiano,accident nocturne,True,non_canon
2004,christine angot,les desaxes,True,non_canon
2004,christine angot,une partie du coeur,True,non_canon
2004,nina bouraoui,poupee bella,False,non_canon
2004,alain damasio,la horde du contrevent,False,non_canon
2004,david foenkinos,le potentiel erotique de ma femme,False,non_canon
2004,anna gavalda,ensemble c est tout,False,non_canon
2004,jean christophe grange,la ligne noire,False,non_canon
2004,philippe grimbert,un secret,False,canon
2004,amelie nothomb,biographie de la faim,True,non_canon
2004,jean christophe rufin,globalia,False,non_canon
2004,antoine volodine,bardo or not bardo,True,non_canon
2005,françois begaudeau,un democrate mick jagger,False,non_canon
2005,nina bouraoui,mes mauvaises pensees,False,canon
2005,marie darrieussecq,le pays,True,non_canon
2005,vigan delphine de,les jolis garçons,False,non_canon
2005,sylvie germain,magnus,True,canon
2005,michel houellebecq,la possibilite d une ile,True,non_canon
2005,agota kristof,c est egal,False,non_canon
2005,richard millet,le gout des femmes laides,True,non_canon
2005,patrick modiano,un pedigree,True,non_canon
2005,guillaume musso,sauve moi,False,non_canon
2005,amelie nothomb,acide sulfurique,True,non_canon
2005,pascal quignard,les paradisiaques,True,non_canon
2006,pierre bergounioux,la fin du monde en avançant,True,non_canon
2006,didier daeninckx,itineraire d un salaud ordinaire,True,non_canon
2006,jean echenoz,ravel,True,non_canon
2006,alice ferney,les autres,False,non_canon
2006,jacques jouet,l amour comme on l apprend a l ecole hoteliere,False,non_canon
2006,pierre jourde,l heure et l ombre,False,non_canon
2006,pierre lemaitre,travail soigne,False,non_canon
2006,richard millet,devorations,True,non_canon
2006,marie nimier,la reine du silence,False,canon
2006,pascal quignard,villa amalia,True,non_canon
2006,fred vargas,dans les bois eternels,False,non_canon
2006,antoine volodine,nos animaux preferes,True,non_canon
2007,olivier adam,a l abri de rien,False,non_canon
2007,pierre bergounioux,les forges de syam,True,non_canon
2007,françoise chandernagor,la voyageuse de nuit,False,non_canon
2007,philippe claudel,le rapport de brodeck,False,canon
2007,alain damasio,la zone du dehors,False,non_canon
2007,marie darrieussecq,tom est mort,True,non_canon
2007,vigan delphine de,no et moi,False,canon
2007,philippe forest,le nouvel amour,True,non_canon
2007,christian gailly,les oublies,False,non_canon
2007,jacques jouet,une mauvaise maire,False,non_canon
2007,pierre jourde,carnet d un voyageur zoulou,False,non_canon
2007,linda le,in memoriam,True,non_canon
2007,richard millet,corps en dessous,True,non_canon
2007,richard millet,l orient desert,True,non_canon
2007,patrick modiano,dans le cafe de la jeunesse perdue,True,non_canon
2007,guillaume musso,parce que je t aime,False,non_canon
2007,amelie nothomb,le fait du prince,True,non_canon
2007,antoine volodine,songes de mevlido,True,non_canon
2008,henry bauchau,le boulevard peripherique,True,canon
2008,nina bouraoui,appelez moi par mon prenom,False,non_canon
2008,catherine cusset,un brillant avenir,False,canon
2008,jean echenoz,courir,True,non_canon
2008,mathias enard,zone,True,canon
2008,annie ernaux,les annees,True,non_canon
2008,jean christophe grange,miserere,False,non_canon
2008,maylis de kerangal,corniche kennedy,True,non_canon
2008,clezio jean marie gustave le,ritournelle de la faim,True,non_canon
2008,pierre lemaitre,robe de marie,False,non_canon
2008,catherine millet,jour de souffrance,True,non_canon
2008,guillaume musso,je reviens te chercher,False,non_canon
2008,amelie nothomb,ni d eve ni d adam,True,non_canon
2008,laurent nunez,les recidivistes,False,non_canon
2008,christian oster,trois hommes seuls,False,non_canon
2008,pascal quignard,boutes,True,non_canon
2008,mathieu riboulet,l amant des morts,False,non_canon
2008,olivier rolin,la chambre des cartes,True,non_canon
2008,olivier rolin,un chasseur de lions,True,non_canon
2008,jean rouaud,la fiancee juive,True,non_canon
2008,fred vargas,un lieu incertain,False,non_canon
2009,frederic beigbeder,un roman français,False,non_canon
2009,pierre bergounioux,une chambre en hollande,True,non_canon
2009,emmanuel carrere,d autres vies que la mienne,True,non_canon
2009,philippe djian,impardonnables,False,non_canon
2009,sylvie germain,hors champ,True,non_canon
2009,pierre jourde,paradis noir,False,non_canon
2009,pierre michon,les onze,True,canon
2009,diaye marie n,trois femmes puissantes,True,canon
2009,amelie nothomb,le voyage d hiver,True,non_canon
2009,christophe pradeau,la grande sauvagerie,False,non_canon
2009,pascal quignard,la barque silencieuse,True,non_canon
2009,jean rouaud,la femme promise,True,non_canon
2009,claude simon,archipel et nord,True,non_canon
2009,jean philippe toussaint,la verite sur marie,True,canon
2009,tanguy viel,paris brest,False,non_canon
2009,delphine de vigan,les heures souterraines,False,canon
2010,henry bauchau,deluge,True,non_canon
2010,pierre bergounioux,le recit absent le baiser de sorciere,True,non_canon
2010,nina bouraoui,nos baisers sont des adieux,False,non_canon
2010,claro,cosmoz,False,non_canon
2010,philippe claudel,l enquete,False,non_canon
2010,didier daeninckx,galadio,True,non_canon
2010,virginie despentes,apocalypse bebe,True,non_canon
2010,jean echenoz,des eclairs,True,non_canon
2010,mathias enard,parle leur de batailles de rois et d elephants,True,non_canon
2010,philippe forest,le siecle des nuages,True,non_canon
2010,christian gailly,lily et braine,False,non_canon
2010,anna gavalda,desordre et sentiments,False,non_canon
2010,michel houellebecq,la carte et le territoire,True,canon
2010,maylis de kerangal,naissance d un pont,True,canon
2010,pierre lemaitre,cadres noirs,False,non_canon
2010,richard millet,le sommeil sur les cendres,True,non_canon
2010,richard millet,tarnac,True,non_canon
2010,patrick modiano,l horizon,True,non_canon
2010,amelie nothomb,une forme de vie,True,non_canon
2010,mathieu riboulet,avec bastien,False,non_canon
2010,jean rolin,le ravissement de britney spears,True,non_canon
2010,jean christophe rufin,katiba,False,non_canon
2010,andoine volodine,les aigles puent,True,non_canon
2010,antoine volodine,ecrivains,True,non_canon
2011,agnes abecassis,le theoreme de cupidon,False,non_canon
2011,eliette abecassis,et te voici permise a tout homme,False,non_canon
2011,paul ardenne,sans visage,False,non_canon
2011,henry bauchau,l enfant rieur,True,non_canon
2011,pierre borromee,l hermine etait pourpre,False,non_canon
2011,marie darrieussecq,cleves,True,non_canon
2011,vigan delphine de,rien ne s oppose a la nuit,False,non_canon
2011,philippe djian,vengeances,False,non_canon
2011,laurent gaude,les oliviers du negus,False,non_canon
2011,laurent gaude,pour seul cortege,False,non_canon
2011,jean christophe grange,le passager,False,non_canon
2011,alexis jenni,l art francais de la guerre,False,non_canon
2011,pierre lemaitre,alex,False,non_canon
2011,richard millet,la fiancee libanaise,True,non_canon
2011,guillaume musso,l appel de l ange,False,non_canon
2011,amelie nothomb,tuer le pere,True,non_canon
2011,christian oster,rouler,False,non_canon
2011,pascal quignard,les solidarites mysterieuses,True,non_canon
2011,eric reinhardt,le systeme victoria,False,non_canon
2011,fred vargas,l armee furieuse,False,non_canon
2012,olivier adam,les lisieres,False,non_canon
2012,christine angot,une semaine de vacances,True,non_canon
2012,françoise chandernagor,les dames de rome,False,non_canon
2012,alain damasio,aucun souvenir assez solide,False,non_canon
2012,patrick deville,peste et cholera,False,canon
2012,philippe djian,oh,False,non_canon
2012,jean echenoz,14,True,non_canon
2012,mathias enard,rue des voleurs,True,non_canon
2012,jean christophe grange,kaiken,False,non_canon
2012,jacques jouet,la seule fois de l amour,False,non_canon
2012,pierre jourde,le marechal absolu,False,non_canon
2012,maylis de kerangal,tangente vers l est,True,non_canon
2012,nathalie leger,supplement a la vie de barbara loden,False,non_canon
2012,patrick modiano,l herbe des nuits,True,non_canon
2012,amelie nothomb,barbe bleue,True,non_canon
2012,georges perec,le condottiere,True,non_canon
2012,pascal quignard,les desarçonnes,True,non_canon
2012,mathieu riboulet,les oeuvres de misericorde,False,canon
2012,marie sabine roger,bon retablissement,False,non_canon
2012,martin winckler,en souvenir d andre,False,non_canon
2013,eliette abecassis,le palimpseste d archimede,False,non_canon
2013,françois begaudeau,deux singes ou ma vie politique,False,non_canon
2013,françois begaudeau,le moindre mal,False,non_canon
2013,pierre bergounioux,geologies,True,non_canon
2013,christelle dabos,la passe miroir,False,non_canon
2013,didier daeninckx,tetes de maures,True,non_canon
2013,marie darrieussecq,il faut beaucoup aimer les hommes,True,canon
2013,agnes desarthe,comment j ai appris a lire,False,non_canon
2013,philippe djian,love song,False,non_canon
2013,alice ferney,cherchez la femme,False,canon
2013,michael ferrier,fukushima recit d un desastre,False,non_canon
2013,david foenkinos,je vais mieux,False,non_canon
2013,philippe forest,le chat de schrodinger,True,non_canon
2013,paul fournel,la liseuse,True,non_canon
2013,mathilde janin,riviera,False,non_canon
2013,pierre jourde,la premiere pierre,False,non_canon
2013,cloe korman,les saisons de louveplaine,False,non_canon
2013,pierre lemaitre,au revoir la haut,False,non_canon
2013,richard millet,une artiste du sexe,True,non_canon
2013,guillaume musso,demain,False,non_canon
2013,amelie nothomb,la nostalgie heureuse,True,non_canon
2013,jean rolin,ormuz,True,non_canon
2013,sylvain tesson,dans les forets de siberie,False,non_canon
2013,danielle thiery,la petite fille de marie gare,False,non_canon
2013,camille de toledo,oublier trahir puis disparaitre,False,non_canon
2013,jean philippe toussaint,nue,True,non_canon
2013,tanguy viel,la disparition de jim sullivan,False,non_canon
2013,alice zeniter,sombre dimanche,False,canon
2014,olivier adam,peine perdue,False,non_canon
2014,christine angot,la petite foule,True,non_canon
2014,nina bouraoui,standard,False,non_canon
2014,emmanuel carrere,le royaume,True,non_canon
2014,kamel daoud,"meursault,contre enquete",False,non_canon
2014,jean echenoz,caprice de la reine,True,non_canon
2014,alice ferney,le regne du vivant,False,non_canon
2014,david foenkinos,charlotte,False,non_canon
2014,maylis de kerangal,a ce stade de la nuit,True,non_canon
2014,maylis de kerangal,reparer les vivants,True,canon
2014,edouard louis,en finir avec eddy bellegueule,False,non_canon
2014,nicolas mathieu,aux animaux la guerre,False,non_canon
2014,catherine millet,une enfance de reve,True,non_canon
2014,patrick modiano,pour que tu ne te perdes pas dans le quartier,True,non_canon
2014,guillaume musso,central park,False,non_canon
2014,jean rolin,les evenements,True,non_canon
2014,olivier rolin,le meteorologue,True,non_canon
2014,jean rouaud,un peu la guerre,True,non_canon
2014,antoine volodine,terminus radieux,True,non_canon
2015,christine angot,un amour impossible,True,non_canon
2015,françois begaudeau,la politesse,False,non_canon
2015,claro,dans la queue le venin,False,non_canon
2015,christelle dabos,la passe miroir,False,non_canon
2015,virginie despentes,vernon subutex,True,non_canon
2015,mathias enard,boussole,True,non_canon
2015,sylvie germain,a la table des hommes,True,non_canon
2015,guillaume musso,l instant present,False,non_canon
2015,amelie nothomb,le crime du comte neville,True,non_canon
2015,pascal quignard,mourir de penser,True,non_canon
2015,mathieu riboulet,entre les deux il n y a rien,False,non_canon
2015,patrick roegiers,l autre simenon,False,non_canon
2015,boualem sansal,2084 la fin du monde,False,non_canon
2016,françois begaudeau,molecules,False,non_canon
2016,philippe claudel,l arbre du pays toraja,False,non_canon
2016,catherine cusset,l autre qu on adorait,False,non_canon
2016,jean echenoz,envoyee speciale,True,non_canon
2016,annie ernaux,memoire de fille,True,non_canon
2016,david foenkinos,le mystere henri pick,False,non_canon
2016,camille laurens,celle que vous croyez,False,non_canon
2016,marie aude murail,sauveur fils,False,non_canon
2016,marie aude murail,sauveur fils,False,non_canon
2016,georges perec,l attentat de sarajevo,True,non_canon
2016,olivier rolin,veracruz,True,non_canon
2017,dimitri bortnikov,face au styx,False,non_canon
2017,christelle dabos,la passe miroir,False,non_canon
2017,david lopez,fief,False,non_canon
2017,marie aude murail,sauveur fils,False,non_canon
2017,marie aude murail,sauveur fils,False,non_canon
2018,nicolas mathieu,leurs enfants apres eux,False,non_canon
2018,marie aude murail,en nous beaucoup d hommes respirent,False,non_canon
2018,pascal quignard,l enfant d ingolstadt,True,non_canon
2019,christelle dabos,la passe miroir,False,non_canon
2019,marie aude murail,sauveur fils,False,non_canon
2020,clementine melois,dehors la tempete,False,non_canon
2020,vanessa springora,le consentement,False,non_canon
