,doc_name,date,auteur,titre,canon_roman,canon_auteur,gender,bac,brevet,lm,sup,prix,gf,pleiade,gouv
2086,1944_Simenon-Georges_L-Inspecteur-cadavre,1944,georges simenon,l inspecteur cadavre,non_canon,True,male,0,0,1,0,0,0,1,0
2087,1944_Simenon-Georges_Les-nouvelles-enquetes-de-Maigret,1944,georges simenon,les nouvelles enquetes de maigret,non_canon,True,male,0,0,1,0,0,0,1,0
2088,1944_Simenon-Georges_Signe-Picpus,1944,georges simenon,signe picpus,non_canon,True,male,0,0,1,0,0,0,1,0
2089,1945_Bealu-Marcel_L-Experience-de-la-nuit,1945,marcel bealu,l experience de la nuit,non_canon,False,male,0,0,0,0,0,0,0,0
2090,1945_Bove-Emmanuel_Le_Piege,1945,emmanuel bove,le,non_canon,False,male,0,0,0,0,0,0,0,0
2091,1945_Calet-Henri_Le-Bouquet,1945,henri calet,le bouquet,non_canon,False,male,0,0,0,0,0,0,0,0
2092,1945_Delly_La-maison-des-rossignols,1945,delly,la maison des rossignols,non_canon,False,female,0,0,0,0,0,0,0,0
2093,1945_Gracq-Julien_Un-beau-tenebreux,1945,julien gracq,un beau tenebreux,non_canon,True,male,0,0,1,0,0,0,1,0
2094,1945_Psichari-Ernest_L-appel-des-armes,1945,ernest psichari,l appel des armes,non_canon,False,male,0,0,0,0,0,0,0,0
2095,1946_Bea_voir-Simone-de_Tous-les-hommes-sont-mortels,1946,bea,voir simone de,non_canon,True,female,0,0,0,0,0,0,0,0
2096,1946_Delly_Les-deux-crimes-de-Thecle,1946,delly,les deux crimes de thecle,non_canon,False,female,0,0,0,0,0,0,0,0
2097,1946_Delly_Les-hiboux-des-roches-rouges,1946,delly,les hiboux des roches rouges,non_canon,False,female,0,0,0,0,0,0,0,0
2098,1946_Delly_Sainte-Nitouche,1946,delly,sainte nitouche,non_canon,False,female,0,0,0,0,0,0,0,0
2099,1946_Veuzit-Max-du_Arlette-et-son-ombre,1946,max du veuzit,arlette et son ombre,canon,False,female,0,0,0,0,0,0,0,0
2100,1947_Bealu-Marcel_Journal-d-un-mort,1947,marcel bealu,journal d un mort,non_canon,False,male,0,0,0,0,0,0,0,0
2101,1947_Calet-Henri_Trente-a-quarante,1947,henri calet,trente a quarante,non_canon,False,male,0,0,0,0,0,0,0,0
2102,1947_Camus-Albert_La-peste,1947,albert camus,la peste,non_canon,True,male,1,0,1,0,0,0,1,0
2103,1947_Laurent-Jacques_Caroline-Cherie-T.1,1947,jacques laurent,caroline cherie t.1,non_canon,False,male,0,0,0,0,0,0,0,0
2104,1947_Laurent-Jacques_Caroline-Cherie-T.2,1947,jacques laurent,caroline cherie t.2,non_canon,False,male,0,0,0,0,0,0,0,0
2105,1947_Renard-Maurice_Le-Maitre-de-la-lumiere,1947,maurice renard,le maitre de la lumiere,non_canon,False,male,0,0,0,0,0,0,0,0
2106,1947_Simenon-Georges_La-pipe-de-Maigret,1947,georges simenon,la pipe de maigret,non_canon,True,male,0,0,1,0,0,0,1,0
2107,1947_Simenon-Georges_Maigret-a-New-York,1947,georges simenon,maigret a new york,non_canon,True,male,0,0,1,0,0,0,1,0
2108,1947_Simenon-Georges_Maigret-et-l-inspecteur-Malgracieux,1947,georges simenon,maigret et l inspecteur malgracieux,non_canon,True,male,0,0,1,0,0,0,1,0
2109,1947_Simon-Claude_La-corde-raide,1947,claude simon,la corde raide,non_canon,True,male,0,0,0,0,0,0,1,0
2110,1947_Vian-Boris_L-automne-a-Pekin,1947,boris vian,l automne a pekin,non_canon,True,male,0,0,0,0,0,0,1,0
2111,1947_Vian-Boris_L-ecume-des-jours,1947,boris vian,l ecume des jours,non_canon,True,male,0,0,0,0,0,0,1,0
2112,1947_Vian-Boris_Les-morts-ont-tous-la-meme-peau,1947,boris vian,les morts ont tous la meme peau,non_canon,True,male,0,0,0,0,0,0,1,0
2113,1948_Barjavel-Rene_Le-diable-l-emporte,1948,rene barjavel,le diable l emporte,non_canon,False,male,0,0,0,0,0,0,0,0
2114,1948_Bealu-Marcel_L-Araignee-d-eau,1948,marcel bealu,l araignee d eau,non_canon,False,male,0,0,0,0,0,0,0,0
2115,1948_Calet-Henri_Le-tout-sur-le-tout,1948,henri calet,le tout sur le tout,non_canon,False,male,0,0,0,0,0,0,0,0
2116,1948_Colette_L-Ingenue-libertine,1948,colette,l ingenue libertine,non_canon,True,female,0,0,1,0,0,0,1,0
2117,1948_Delly_La-jeune-fille-emmuree,1948,delly,la jeune fille emmuree,non_canon,False,female,0,0,0,0,0,0,0,0
2118,1948_Delly_La-rose-qui-tue,1948,delly,la rose qui tue,non_canon,False,female,0,0,0,0,0,0,0,0
2119,1948_Leroux-Gaston_Cheri-Bibi-et-Cecily,1948,gaston leroux,cheri bibi et cecily,non_canon,False,male,0,0,0,0,0,0,0,0
2120,1948_Simenon-Georges_Les-vacances-de-Maigret,1948,georges simenon,les vacances de maigret,non_canon,True,male,0,0,1,0,0,0,1,0
2121,1948_Veuzit-Max-du_Sainte-Sauvage,1948,max du veuzit,sainte sauvage,non_canon,False,female,0,0,0,0,0,0,0,0
2122,1948_Vian-Boris_Et-on-tuera-tous-les-affreux,1948,boris vian,et on tuera tous les affreux,non_canon,True,male,0,0,0,0,0,0,1,0
2123,1949_Benoit-Pierre_La-dame-de-l-ouest,1949,pierre benoit,la dame de l ouest,non_canon,False,male,0,0,0,0,0,0,0,0
2124,1949_Blondin-Antoine_L-Europe-buissoniere,1949,antoine blondin,l europe buissoniere,non_canon,False,male,0,0,0,0,0,0,0,0
2125,1949_Delly_La_villa-des-serpents,1949,delly,la,non_canon,False,female,0,0,0,0,0,0,0,0
2126,1949_Simenon-Georges_La-premiere-enquete-de-Maigret,1949,georges simenon,la premiere enquete de maigret,non_canon,True,male,0,0,1,0,0,0,1,0
2127,1949_Simenon-Georges_Maigret-chez-le-coroner,1949,georges simenon,maigret chez le coroner,non_canon,True,male,0,0,1,0,0,0,1,0
2128,1949_Simenon-Georges_Maigret-et-la-vieille-dame,1949,georges simenon,maigret et la vieille dame,non_canon,True,male,0,0,1,0,0,0,1,0
2129,1949_Simenon-Georges_Mon-ami-Maigret,1949,georges simenon,mon ami maigret,non_canon,True,male,0,0,1,0,0,0,1,0
2130,1950_Bernanos-Georges_Un-mauvais-reve,1950,georges bernanos,un mauvais reve,non_canon,True,male,0,0,1,0,0,0,1,0
2131,1950_Delly_Aurore-de-Brusfeld,1950,delly,aurore de brusfeld,non_canon,False,female,0,0,0,0,0,0,0,0
2132,1950_Delly_Folie-de-sages,1950,delly,folie de sages,non_canon,False,female,0,0,0,0,0,0,0,0
2133,1950_Delly_L'enfant-mysterieuse,1950,delly,l'enfant mysterieuse,non_canon,False,female,0,0,0,0,0,0,0,0
2134,1950_Delly_Le-_iolon-du-tzigane,1950,delly,le ,canon,False,female,0,0,0,0,0,0,0,0
2135,1950_Delly_Les-seigneurs-loups,1950,delly,les seigneurs loups,non_canon,False,female,0,0,0,0,0,0,0,0
2136,1950_Delly_Rue-des-trois-graces,1950,delly,rue des trois graces,non_canon,False,female,0,0,0,0,0,0,0,0
2137,1950_Duras-Marguerite_Un-barrage-contre-le-Pacifique,1950,marguerite duras,un barrage contre le pacifique,non_canon,True,female,1,0,0,1,0,0,1,0
2138,1950_Fourre-Maurice_La-Nuit-du-Rose-Hotel,1950,maurice fourre,la nuit du rose hotel,non_canon,False,male,0,0,0,0,0,0,0,0
2139,1950_Hemon-Louis_Monsieur-Ripois-et-la-Nemesis,1950,louis hemon,monsieur ripois et la nemesis,non_canon,False,male,0,0,1,0,0,0,0,0
2140,1950_Nimier-Roger_Le-Hussard-Bleu,1950,roger nimier,le hussard bleu,non_canon,True,male,0,0,0,0,0,0,0,0
2141,1950_Simenon-Georges_L-amie-de-madame-Maigret,1950,georges simenon,l amie de madame maigret,non_canon,True,male,0,0,1,0,0,0,1,0
2142,1950_Simenon-Georges_Un-Noel-de-Maigret,1950,georges simenon,un noel de maigret,non_canon,True,male,0,0,1,0,0,0,1,0
2143,1950_Simenon-Georges_Un-nouveau-dans-la_ville,1950,georges simenon,un nouveau dans la,non_canon,True,male,0,0,1,0,0,0,1,0
2144,1950_Veuzit-Max-du_Un-singulier-mariage,1950,max du veuzit,un singulier mariage,non_canon,False,female,0,0,0,0,0,0,0,0
2145,1950_Vian-Boris_Elles-ne-se-rendent-pas-compte,1950,boris vian,elles ne se rendent pas compte,canon,True,male,0,0,0,0,0,0,1,0
2146,1950_Vian-Boris_L-herbe-rouge,1950,boris vian,l herbe rouge,non_canon,True,male,0,0,0,0,0,0,1,0
2147,1951_Beckett-Samuel_Malone-meurt,1951,samuel beckett,malone meurt,non_canon,True,male,0,0,1,0,0,0,0,0
2148,1951_Beckett-Samuel_Molloy,1951,samuel beckett,molloy,non_canon,True,male,1,0,1,0,0,0,0,0
2149,1951_Calet-Henri_Les-Grandes-Largeurs,1951,henri calet,les grandes largeurs,non_canon,False,male,0,0,0,0,0,0,0,0
2150,1951_Delly_La-maison-des-belles-colonnes-L'accusatrice,1951,delly,la maison des belles colonnes l'accusatrice,non_canon,False,female,0,0,0,0,0,0,0,0
2151,1951_Delly_La-maison-des-belles-colonnes-la-louve-devorante,1951,delly,la maison des belles colonnes la louve devorante,non_canon,False,female,0,0,0,0,0,0,0,0
2152,1951_Delly_Le-rubis-de-l'emir,1951,delly,le rubis de l'emir,non_canon,False,female,0,0,0,0,0,0,0,0
2153,1951_Delly_Les-solitaires-de-Myols,1951,delly,les solitaires de myols,canon,False,female,0,0,0,0,0,0,0,0
2154,1951_Delly_Reinette,1951,delly,reinette,canon,False,female,0,0,0,0,0,0,0,0
2155,1951_Delly_Sous-l'œil-des-brahmes,1951,delly,sous l'œil des brahmes,non_canon,False,female,0,0,0,0,0,0,0,0
2156,1951_Giono-Jean_Le-Hussard-sur-le-toit,1951,jean giono,le hussard sur le toit,non_canon,True,male,1,0,1,0,0,0,1,0
2157,1951_Gracq-Julien_Le-rivage-des-Syrtes,1951,julien gracq,le rivage des syrtes,non_canon,True,male,1,0,1,0,1,0,1,0
2158,1951_San-Antonio_Les-souris-ont-la-peau-tendre,1951,antonio san,les souris ont la peau tendre,non_canon,False,male,0,0,0,0,0,0,0,0
2159,1951_Simenon-Georges_Maigret-au-Picratt-s,1951,georges simenon,maigret au picratt s,non_canon,True,male,0,0,1,0,0,0,1,0
2160,1951_Simenon-Georges_Maigret-en-meuble,1951,georges simenon,maigret en meuble,non_canon,True,male,0,0,1,0,0,0,1,0
2161,1951_Simenon-Georges_Maigret-et-la-grande-perche,1951,georges simenon,maigret et la grande perche,non_canon,True,male,0,0,1,0,0,0,1,0
2162,1951_Simenon-Georges_Maigret-Lognon-et-les-gangsters,1951,georges simenon,maigret lognon et les gangsters,non_canon,True,male,0,0,1,0,0,0,1,0
2163,1951_Veuzit-Max-du_Amour-fratricide,1951,max du veuzit,amour fratricide,non_canon,False,female,0,0,0,0,0,0,0,0
2164,1951_Yourcenar-Marguerite_Les-Memoires-d-Hadrien,1951,marguerite yourcenar,les memoires d hadrien,non_canon,True,female,0,0,0,0,0,0,1,0
2165,1952_Calet-Henri_Un-Grand-Voyage,1952,henri calet,un grand voyage,non_canon,False,male,0,0,0,0,0,0,0,0
2166,1952_Delly_L'orpheline-de-Ti-Carrec,1952,delly,l'orpheline de ti carrec,non_canon,False,female,0,0,0,0,0,0,0,0
2167,1952_Delly_La-porte-scellee,1952,delly,la porte scellee,non_canon,False,female,0,0,0,0,0,0,0,0
2168,1952_Delly_Le-chant-de-la-misere,1952,delly,le chant de la misere,non_canon,False,female,0,0,0,0,0,0,0,0
2169,1952_Delly_Le-roseau-brise,1952,delly,le roseau brise,non_canon,False,female,0,0,0,0,0,0,0,0
2170,1952_Delly_Malereyne,1952,delly,malereyne,non_canon,False,female,0,0,0,0,0,0,0,0
2171,1952_Queneau-Raymond_Le-Dimanche-De-La-Vie,1952,raymond queneau,le dimanche de la vie,non_canon,True,male,0,0,0,0,0,0,1,0
2172,1952_Rebatet-Lucien_Les-Deux-Etendards,1952,lucien rebatet,les deux etendards,non_canon,False,male,0,0,0,0,0,0,0,0
2173,1952_San-Antonio_Mes-hommages-a-la-donzelle,1952,antonio san,mes hommages a la donzelle,non_canon,False,male,0,0,0,0,0,0,0,0
2174,1952_Simenon-Georges_Le-r_volver-de-Maigret,1952,georges simenon,le r,non_canon,True,male,0,0,1,0,0,0,1,0
2175,1953_Beckett-Samuel_L-Innommable,1953,samuel beckett,l innommable,non_canon,True,male,0,0,1,0,0,0,0,0
2176,1953_de-La-Varende-Jean_L-Homme-aux-gants-de-toile,1953,la varende jean de,l homme aux gants de toile,non_canon,False,male,0,0,0,0,0,0,0,0
2177,1953_Delly_Cite-des-anges,1953,delly,cite des anges,non_canon,False,female,0,0,0,0,0,0,0,0
2178,1953_Delly_Gwen-princesse-d'Orient,1953,delly,gwen princesse d'orient,canon,False,female,0,0,0,0,0,0,0,0
2179,1953_Delly_Le-repaire-des-fauves,1953,delly,le repaire des fauves,non_canon,False,female,0,0,0,0,0,0,0,0
2180,1953_Magali_La-voyageuse-clandestine,1953,magali,la voyageuse clandestine,non_canon,False,female,0,0,0,0,0,0,0,0
2181,1953_Robbe-Grillet-Alain_Les-Gommes,1953,grillet alain robbe,les gommes,non_canon,True,male,1,0,0,0,0,0,0,0
2182,1953_San-Antonio_Des-clientes-pour-la-morgue,1953,antonio san,des clientes pour la morgue,non_canon,False,male,0,0,0,0,0,0,0,0
2183,1953_San-Antonio_Des-dragees-sans-bapteme,1953,antonio san,des dragees sans bapteme,non_canon,False,male,0,0,0,0,0,0,0,0
2184,1953_San-Antonio_Descendez-le-a-la-prochaine,1953,antonio san,descendez le a la prochaine,non_canon,False,male,0,0,0,0,0,0,0,0
2185,1953_San-Antonio_Du-plomb-dans-les-tripes,1953,antonio san,du plomb dans les tripes,non_canon,False,male,0,0,0,0,0,0,0,0
2186,1953_Simenon-Georges_Maigret-a-peur,1953,georges simenon,maigret a peur,non_canon,True,male,0,0,1,0,0,0,1,0
2187,1953_Simenon-Georges_Maigret-et-l-homme-du-banc,1953,georges simenon,maigret et l homme du banc,non_canon,True,male,0,0,1,0,0,0,1,0
2188,1953_Simenon-Georges_Maigret-se-trompe,1953,georges simenon,maigret se trompe,non_canon,True,male,0,0,1,0,0,0,1,0
2189,1953_Simonin-Albert_Touchez-pas-au-grisbi,1953,albert simonin,touchez pas au grisbi,canon,False,male,0,0,0,0,0,0,0,0
2190,1953_Veuzit-Max-du_Chatelaine-un-jour...,1953,max du veuzit,chatelaine un jour...,canon,False,female,0,0,0,0,0,0,0,0
2191,1953_Vian-Boris_L-arrache-coeur,1953,boris vian,l arrache coeur,canon,True,male,0,0,0,0,0,0,1,0
2192,1954_Bea_voir-Simone-de_Les-Mandarins-1,1954,bea,voir simone de,non_canon,True,female,0,0,0,0,0,0,0,0
2193,1954_Bea_voir-Simone-de_Les-Mandarins-2,1954,bea,voir simone de,non_canon,True,female,0,0,0,0,0,0,0,0
2194,1954_Cohen-Albert_Le-livre-de-ma-mere,1954,albert cohen,le livre de ma mere,non_canon,True,male,1,0,0,0,0,0,1,0
2195,1954_Delly_Aelys-aux-cheveux-d'or,1954,delly,aelys aux cheveux d'or,non_canon,False,female,0,0,0,0,0,0,0,0
2196,1954_Delly_L'heritier-des-ducs-de-Sailles,1954,delly,l'heritier des ducs de sailles,non_canon,False,female,0,0,0,0,0,0,0,0
2197,1954_Delly_L'orgueil-dompte,1954,delly,l'orgueil dompte,non_canon,False,female,0,0,0,0,0,0,0,0
2198,1954_Delly_La-fee-de-Kermoal,1954,delly,la fee de kermoal,non_canon,False,female,0,0,0,0,0,0,0,0
2199,1954_Delly_Un-amour-de-prince,1954,delly,un amour de prince,non_canon,False,female,0,0,0,0,0,0,0,0
2200,1954_Reage-Pauline_Histoire-d-O,1954,pauline reage,histoire d o,non_canon,True,female,0,0,0,0,0,0,0,0
2201,1954_Sagan-Françoise_Bonjour-tristesse,1954,françoise sagan,bonjour tristesse,non_canon,False,female,0,0,0,0,0,0,0,0
2202,1954_San-Antonio_Bas-les-pattes,1954,antonio san,bas les pattes,non_canon,False,male,0,0,0,0,0,0,0,0
2203,1954_San-Antonio_C-est-mort-et-ça-ne-sait-pas,1954,antonio san,c est mort et ça ne sait pas,non_canon,False,male,0,0,0,0,0,0,0,0
2204,1954_San-Antonio_Deuil-express,1954,antonio san,deuil express,non_canon,False,male,0,0,0,0,0,0,0,0
2205,1954_San-Antonio_Du-mouron-a-se-faire,1954,antonio san,du mouron a se faire,non_canon,False,male,0,0,0,0,0,0,0,0
2206,1954_San-Antonio_J-ai-bien-l-honneur-de-vous-buter,1954,antonio san,j ai bien l honneur de vous buter,non_canon,False,male,0,0,0,0,0,0,0,0
2207,1954_San-Antonio_Messieurs-les-hommes,1954,antonio san,messieurs les hommes,non_canon,False,male,0,0,0,0,0,0,0,0
2208,1954_San-Antonio_Passez-m_i-la-Joconde,1954,antonio san,passez m,non_canon,False,male,0,0,0,0,0,0,0,0
2209,1954_San-Antonio_Rue-des-macchabees,1954,antonio san,rue des macchabees,non_canon,False,male,0,0,0,0,0,0,0,0
2210,1954_San-Antonio_Serenade-pour-une-souris-defunte,1954,antonio san,serenade pour une souris defunte,non_canon,False,male,0,0,0,0,0,0,0,0
2211,1954_Simenon-Georges_Maigret-a-l-ecole,1954,georges simenon,maigret a l ecole,non_canon,True,male,0,0,1,0,0,0,1,0
2212,1954_Simenon-Georges_Maigret-chez-le-ministre,1954,georges simenon,maigret chez le ministre,non_canon,True,male,0,0,1,0,0,0,1,0
2213,1954_Simenon-Georges_Maigret-et-la-jeune-morte,1954,georges simenon,maigret et la jeune morte,non_canon,True,male,0,0,1,0,0,0,1,0
2214,1954_Simon-Claude_Le-sacre-du-printemps,1954,claude simon,le sacre du printemps,non_canon,True,male,0,0,0,0,0,0,1,0
2215,1954_Simonin-Albert_Le-cave-se-rebiffe,1954,albert simonin,le cave se rebiffe,non_canon,False,male,0,0,0,0,0,0,0,0
2216,1954_Veuzit-Max-du_L'amour-releve-le-gant,1954,max du veuzit,l'amour releve le gant,non_canon,False,female,0,0,0,0,0,0,0,0
2217,1954_Veuzit-Max-du_Mirages,1954,max du veuzit,mirages,non_canon,False,female,0,0,0,0,0,0,0,0
2218,1955_Delly_Le-roi-aux-yeux-de-reve,1955,delly,le roi aux yeux de reve,non_canon,False,female,0,0,0,0,0,0,0,0
2219,1955_Delly_Ourida,1955,delly,ourida,non_canon,False,female,0,0,0,0,0,0,0,0
2220,1955_Delly_Pour-l'amour-d'Ourida,1955,delly,pour l'amour d'ourida,non_canon,False,female,0,0,0,0,0,0,0,0
2221,1955_Delly_Salvatore-Falnerra,1955,delly,salvatore falnerra,non_canon,False,female,0,0,0,0,0,0,0,0
2222,1955_Dhotel-Andre_Le-pays-ou-l-on-n-arrive-jamais,1955,andre dhotel,le pays ou l on n arrive jamais,non_canon,True,male,0,0,0,0,0,0,0,0
2223,1955_Ikor-Roger_Les-eaux-melees,1955,roger ikor,les eaux melees,non_canon,False,male,0,0,0,0,0,0,0,0
2224,1955_Robbe-Grillet-Alain_Le-Voyeur,1955,grillet alain robbe,le voyeur,non_canon,True,male,0,0,0,0,0,0,0,0
2225,1955_San-Antonio_Le-fil-a-couper-le-beurre,1955,antonio san,le fil a couper le beurre,non_canon,False,male,0,0,0,0,0,0,0,0
2226,1955_Simenon-Georges_Maigret-et-le-corps-sans-tete,1955,georges simenon,maigret et le corps sans tete,non_canon,True,male,0,0,1,0,0,0,1,0
2227,1955_Simenon-Georges_Maigret-tend-un-piege,1955,georges simenon,maigret tend un piege,non_canon,True,male,0,0,1,0,0,0,1,0
2228,1955_Simonin-Albert_Grisbi-or-not-grisbi,1955,albert simonin,grisbi or not grisbi,non_canon,False,male,0,0,0,0,0,0,0,0
2229,1955_Veuzit-Max-du_A-l'ombre-d'un-coeur,1955,max du veuzit,a l'ombre d'un coeur,non_canon,False,female,0,0,0,0,0,0,0,0
2230,1956_Delly_Annonciade,1956,delly,annonciade,non_canon,False,female,0,0,0,0,0,0,0,0
2231,1956_Delly_Hoelle-aux-yeux-pers,1956,delly,hoelle aux yeux pers,canon,False,female,0,0,0,0,0,0,0,0
2232,1956_Delly_La-biche-au-bois,1956,delly,la biche au bois,non_canon,False,female,0,0,0,0,0,0,0,0
2233,1956_Delly_La-maison-dans-la-foret,1956,delly,la maison dans la foret,non_canon,False,female,0,0,0,0,0,0,0,0
2234,1956_Gary-Romain_Les-Racines-du-Ciel,1956,romain gary,les racines du ciel,non_canon,True,male,0,1,0,0,1,0,0,0
2235,1956_Magali_Saison-perdue,1956,magali,saison perdue,non_canon,False,female,0,0,0,0,0,0,0,0
2236,1956_Malet-Leo_Corrida-aux-Champs-Elysees,1956,leo malet,corrida aux champs elysees,non_canon,False,male,0,0,0,0,0,0,0,0
2237,1956_Sagan-Françoise_Un-certain-sourire,1956,françoise sagan,un certain sourire,non_canon,False,female,0,0,0,0,0,0,0,0
2238,1956_San-Antonio_a-tu-et-a-toi,1956,antonio san,a tu et a toi,non_canon,False,male,0,0,0,0,0,0,0,0
2239,1956_San-Antonio_Au-suivant-de-ces-messieurs,1956,antonio san,au suivant de ces messieurs,non_canon,False,male,0,0,0,0,0,0,0,0
2240,1956_San-Antonio_Ca-tourne-au-vinaigre,1956,antonio san,ca tourne au vinaigre,non_canon,False,male,0,0,0,0,0,0,0,0
2241,1956_San-Antonio_Des-gueules-d-enterrement,1956,antonio san,des gueules d enterrement,non_canon,False,male,0,0,0,0,0,0,0,0
2242,1956_San-Antonio_Fais-gaffe-a-tes-os,1956,antonio san,fais gaffe a tes os,non_canon,False,male,0,0,0,0,0,0,0,0
2243,1956_San-Antonio_Les-doigts-dans-le-nez,1956,antonio san,les doigts dans le nez,non_canon,False,male,0,0,0,0,0,0,0,0
2244,1956_Simenon-Georges_Un-echec-de-Maigret,1956,georges simenon,un echec de maigret,non_canon,True,male,0,0,1,0,0,0,1,0
2245,1956_Thomas-Henri_La-nuit-de-Londres,1956,henri thomas,la nuit de londres,non_canon,True,male,0,0,0,0,0,0,0,0
2246,1957_Boileau-Narcejac_Les-magiciennes,1957,narcejac boileau,les magiciennes,non_canon,False,male,0,0,0,0,0,0,0,0
2247,1957_Celine-Louis-Ferdinand_D-un-chateau-L-autre,1957,louis ferdinand celine,d un chateau l autre,non_canon,True,male,0,0,1,0,0,0,0,0
2248,1957_Delly_Berengere-fille-de-roi,1957,delly,berengere fille de roi,non_canon,False,female,0,0,0,0,0,0,0,0
2249,1957_Delly_Le-sphinx-d'emeraude,1957,delly,le sphinx d'emeraude,non_canon,False,female,0,0,0,0,0,0,0,0
2250,1957_Malet-Leo_Boulevard-ossements,1957,leo malet,boulevard ossements,non_canon,False,male,0,0,0,0,0,0,0,0
2251,1957_Nemirovsky-Irene_Les-Feux-de-l-automne,1957,irene nemirovsky,les feux de l automne,non_canon,False,female,0,0,0,0,0,0,0,0
2252,1957_Pagnol-Marcel_La-Gloire-de-mon-pere,1957,marcel pagnol,la gloire de mon pere,non_canon,False,male,0,0,1,0,0,0,0,0
2253,1957_San-Antonio_J-ai-peur-des-mouches,1957,antonio san,j ai peur des mouches,non_canon,False,male,0,0,0,0,0,0,0,0
2254,1957_San-Antonio_La-tombola-des-voyous,1957,antonio san,la tombola des voyous,non_canon,False,male,0,0,0,0,0,0,0,0
2255,1957_San-Antonio_Les-anges-se-font-plumer,1957,antonio san,les anges se font plumer,non_canon,False,male,0,0,0,0,0,0,0,0
2256,1957_Simenon-Georges_Maigret-s-amuse,1957,georges simenon,maigret s amuse,non_canon,True,male,0,0,1,0,0,0,1,0
2257,1957_Simenon-Georges_Maigret-voyage,1957,georges simenon,maigret voyage,non_canon,True,male,0,0,1,0,0,0,1,0
2258,1957_Vailland-Roger_La-Loi,1957,roger vailland,la loi,non_canon,False,male,0,0,0,0,0,0,0,0
2259,1958_Aragon-Louis_La-semaine-sainte,1958,louis aragon,la semaine sainte,non_canon,True,male,0,0,1,0,0,0,1,0
2260,1958_Bea_voir-Simone-de_Memoires-d_une-jeune-fille-rangee,1958,bea,voir simone de,canon,True,female,0,0,0,0,0,0,0,0
2261,1958_Delly_Lysis,1958,delly,lysis,non_canon,False,female,0,0,0,0,0,0,0,0
2262,1958_Duras-Marguerite_Moderato-cantabile,1958,marguerite duras,moderato cantabile,non_canon,True,female,0,0,0,0,0,0,1,0
2263,1958_Kessel-Joseph_Le-lion,1958,joseph kessel,le lion,non_canon,True,male,1,0,0,0,0,0,0,0
2264,1958_Pagnol-Marcel_Le-Chateau-de-ma-mere,1958,marcel pagnol,le chateau de ma mere,non_canon,False,male,0,0,1,0,0,0,0,0
2265,1958_San-Antonio_Du-poulet-au-menu,1958,antonio san,du poulet au menu,non_canon,False,male,0,0,0,0,0,0,0,0
2266,1958_San-Antonio_En-long-en-large-et-en-travers,1958,antonio san,en long en large et en travers,non_canon,False,male,0,0,0,0,0,0,0,0
2267,1958_San-Antonio_La-verite-en-salade,1958,antonio san,la verite en salade,non_canon,False,male,0,0,0,0,0,0,0,0
2268,1958_San-Antonio_Le-secret-de-polichinelle,1958,antonio san,le secret de polichinelle,non_canon,False,male,0,0,0,0,0,0,0,0
2269,1958_San-Antonio_Tu-vas-trinquer-San-Antonio,1958,antonio san,tu vas trinquer san antonio,non_canon,False,male,0,0,0,0,0,0,0,0
2270,1958_Simenon-Georges_Les-scrupules-de-Maigret,1958,georges simenon,les scrupules de maigret,non_canon,True,male,0,0,1,0,0,0,1,0
2271,1958_Very-Pierre_Les-disparus-de-Saint-Agil,1958,pierre very,les disparus de saint agil,canon,True,male,0,0,0,0,0,0,0,0
2272,1959_Delly_L'illusion-orgueilleuse-s_ivi-de-La-voie-divine,1959,delly,l'illusion orgueilleuse s,non_canon,False,female,0,0,0,0,0,0,0,0
2273,1959_Magali_L'absente,1959,magali,l'absente,non_canon,False,female,0,0,0,0,0,0,0,0
2274,1959_Queneau-Raymond_Zazie-Dans-Le-Metro,1959,raymond queneau,zazie dans le metro,non_canon,True,male,1,0,0,0,0,0,1,0
2275,1959_Sagan-Françoise_Aimez-vous-Brahms,1959,françoise sagan,aimez vous brahms,non_canon,False,female,0,0,0,0,0,0,0,0
2276,1959_San-Antonio_Entre-la-vie-et-la-morgue,1959,antonio san,entre la vie et la morgue,non_canon,False,male,0,0,0,0,0,0,0,0
2277,1959_San-Antonio_On-t-enverra-du-monde,1959,antonio san,on t enverra du monde,non_canon,False,male,0,0,0,0,0,0,0,0
2278,1959_San-Antonio_Prenez-en-de-la-graine,1959,antonio san,prenez en de la graine,non_canon,False,male,0,0,0,0,0,0,0,0
2279,1959_San-Antonio_San-Anto_io-met-le-paquet,1959,antonio san,san anto,non_canon,False,male,0,0,0,0,0,0,0,0
2280,1959_San-Antonio_Tout-le-plaisir-est-pour-moi,1959,antonio san,tout le plaisir est pour moi,non_canon,False,male,0,0,0,0,0,0,0,0
2281,1959_Sarraute-Nathalie_Le-Planetarium,1959,nathalie sarraute,le planetarium,non_canon,True,female,0,0,1,0,0,0,1,0
2282,1959_Simenon-Georges_Maigret-et-les-temoins-recalcitrants,1959,georges simenon,maigret et les temoins recalcitrants,non_canon,True,male,0,0,1,0,0,0,1,0
2283,1959_Simenon-Georges_Une-confidence-de-Maigret,1959,georges simenon,une confidence de maigret,non_canon,True,male,0,0,1,0,0,0,1,0
2284,1959_Troyat-Henri_Les-compagnons-du-coquelicot,1959,henri troyat,les compagnons du coquelicot,non_canon,False,male,0,0,0,0,0,0,0,0
2285,1959_Veuzit-Max-du_La-belle-etrangere,1959,max du veuzit,la belle etrangere,non_canon,False,female,0,0,0,0,0,0,0,0
